Symbol,Date,Open,High,Low,Close,Adj Close,Volume
ABBV,2022-11-07,145.27999877929688,148.8000030517578,144.6999969482422,148.10000610351562,145.3681182861328,4304000
ABBV,2022-11-04,145.35000610351562,145.5800018310547,143.0800018310547,145.27999877929688,142.60012817382812,4623700
ABBV,2022-11-03,144.0,145.4199981689453,143.02999877929688,144.4199981689453,141.75599670410156,3850700
ABBV,2022-11-02,147.02999877929688,148.0800018310547,144.47999572753906,144.52000427246094,141.85415649414062,5345000
ABBV,2022-11-01,146.66000366210938,147.6999969482422,144.5500030517578,146.91000366210938,144.20005798339844,6351200
ABBV,2022-10-31,145.1699981689453,146.77999877929688,144.0800018310547,146.39999389648438,143.699462890625,8604800
ABBV,2022-10-28,145.92999267578125,148.97999572753906,142.33999633789062,147.61000061035156,144.88714599609375,10812200
ABBV,2022-10-27,153.75999450683594,153.99000549316406,152.05999755859375,153.5,150.66848754882812,6850400
ABBV,2022-10-26,151.00999450683594,152.88999938964844,150.6999969482422,152.50999450683594,149.69674682617188,4727900
ABBV,2022-10-25,148.02999877929688,150.60000610351562,147.2899932861328,149.82000732421875,147.05638122558594,5229400
ABBV,2022-10-24,148.7100067138672,151.52999877929688,148.6999969482422,150.88999938964844,148.1066436767578,5139700
ABBV,2022-10-21,143.33999633789062,147.75999450683594,142.42999267578125,147.05999755859375,144.3472900390625,5419400
ABBV,2022-10-20,143.16000366210938,144.0399932861328,142.42999267578125,142.92999267578125,140.29345703125,3880100
ABBV,2022-10-19,144.8000030517578,145.4499969482422,142.30999755859375,143.1300048828125,140.4897918701172,3333300
ABBV,2022-10-18,145.22999572753906,145.8699951171875,143.52999877929688,144.60000610351562,141.93267822265625,3540400
ABBV,2022-10-17,142.64999389648438,144.92999267578125,142.10000610351562,144.41000366210938,141.74618530273438,4016200
ABBV,2022-10-14,142.60000610351562,144.47999572753906,142.2100067138672,142.94000244140625,140.3032989501953,5290500
ABBV,2022-10-13,136.6999969482422,143.17999267578125,136.27000427246094,142.9199981689453,140.2836456298828,5066200
ABBV,2022-10-12,141.63999938964844,143.05999755859375,139.92999267578125,139.97999572753906,136.01390075683594,4528000
ABBV,2022-10-11,138.02000427246094,143.67999267578125,138.02000427246094,141.50999450683594,137.50054931640625,5675100
ABBV,2022-10-10,139.02999877929688,139.58999633789062,136.8699951171875,138.30999755859375,134.39120483398438,3830800
ABBV,2022-10-07,139.00999450683594,140.0500030517578,137.5500030517578,138.75999450683594,134.82846069335938,4648800
ABBV,2022-10-06,142.7899932861328,142.99000549316406,139.89999389648438,140.2899932861328,136.31512451171875,5124800
ABBV,2022-10-05,141.47000122070312,144.47000122070312,141.11000061035156,143.3300018310547,139.26898193359375,4777900
ABBV,2022-10-04,139.2100067138672,142.72000122070312,137.75999450683594,141.99000549316406,137.96694946289062,6612300
ABBV,2022-10-03,135.8800048828125,138.8000030517578,135.30999755859375,138.32000732421875,134.4009246826172,7437500
ABBV,2022-09-30,142.1999969482422,142.32000732421875,134.08999633789062,134.2100067138672,130.4073944091797,15359000
ABBV,2022-09-29,144.85000610351562,145.25,141.8300018310547,142.72000122070312,138.67626953125,5509400
ABBV,2022-09-28,144.22000122070312,145.32000732421875,142.6199951171875,144.60000610351562,140.5030059814453,5226700
ABBV,2022-09-27,142.58999633789062,145.5399932861328,141.2899932861328,141.72000122070312,137.70458984375,5598000
ABBV,2022-09-26,142.0800018310547,142.8000030517578,140.11000061035156,141.2100067138672,137.2090606689453,5697800
ABBV,2022-09-23,142.07000732421875,143.4199981689453,140.9499969482422,143.05999755859375,139.0066375732422,5751600
ABBV,2022-09-22,140.2100067138672,144.4600067138672,140.0,143.00999450683594,138.95803833007812,6161000
ABBV,2022-09-21,142.14999389648438,143.6300048828125,140.2899932861328,140.30999755859375,136.3345489501953,5076100
ABBV,2022-09-20,141.82000732421875,142.49000549316406,140.3699951171875,141.77000427246094,137.75318908691406,4532900
ABBV,2022-09-19,143.63999938964844,143.86000061035156,141.42999267578125,142.66000366210938,138.6179656982422,5042500
ABBV,2022-09-16,143.39999389648438,144.85000610351562,141.36000061035156,144.05999755859375,139.97830200195312,13887500
ABBV,2022-09-15,139.99000549316406,143.89999389648438,139.38999938964844,142.50999450683594,138.4722137451172,6416900
ABBV,2022-09-14,139.1699981689453,140.44000244140625,138.27000427246094,139.5500030517578,135.59608459472656,4673600
ABBV,2022-09-13,140.5500030517578,141.92999267578125,137.49000549316406,138.52999877929688,134.60498046875,6195900
ABBV,2022-09-12,141.00999450683594,142.8699951171875,140.32000732421875,142.24000549316406,138.20986938476562,4938400
ABBV,2022-09-09,140.39999389648438,142.1699981689453,140.10000610351562,141.4199981689453,137.41310119628906,4427000
ABBV,2022-09-08,139.63999938964844,140.57000732421875,138.64999389648438,140.52000427246094,136.5386199951172,3988300
ABBV,2022-09-07,137.5500030517578,139.0399932861328,135.33999633789062,138.7100067138672,134.7799072265625,4141700
ABBV,2022-09-06,137.3000030517578,139.35000610351562,136.24000549316406,137.58999633789062,133.6916046142578,4810600
ABBV,2022-09-02,138.66000366210938,139.39999389648438,135.80999755859375,136.27999877929688,132.41873168945312,3601600
ABBV,2022-09-01,134.63999938964844,138.58999633789062,134.10000610351562,138.4499969482422,134.52725219726562,4521000
ABBV,2022-08-31,135.69000244140625,136.0399932861328,134.1699981689453,134.4600067138672,130.65029907226562,5789600
ABBV,2022-08-30,135.13999938964844,136.49000549316406,134.88999938964844,135.5500030517578,131.7094268798828,4337100
ABBV,2022-08-29,136.1999969482422,136.72000122070312,134.75999450683594,135.7100067138672,131.86488342285156,3835800
ABBV,2022-08-26,138.88999938964844,139.85000610351562,136.25,136.35000610351562,132.48675537109375,3838800
ABBV,2022-08-25,138.77000427246094,139.55999755859375,137.6699981689453,139.3300018310547,135.38232421875,3301200
ABBV,2022-08-24,139.0500030517578,139.4600067138672,137.6999969482422,137.91000366210938,134.00254821777344,5018900
ABBV,2022-08-23,139.64999389648438,140.85000610351562,138.4499969482422,139.02000427246094,135.0811004638672,3768100
ABBV,2022-08-22,141.97000122070312,142.66000366210938,139.9600067138672,140.33999633789062,136.3636932373047,4023500
ABBV,2022-08-19,141.77999877929688,143.36000061035156,141.4600067138672,141.85000610351562,137.8309326171875,4530700
ABBV,2022-08-18,141.49000549316406,141.5800018310547,139.82000732421875,141.2899932861328,137.28677368164062,3525200
ABBV,2022-08-17,141.4199981689453,142.75999450683594,140.5500030517578,141.44000244140625,137.4325408935547,3605200
ABBV,2022-08-16,142.11000061035156,143.97999572753906,142.0800018310547,142.5500030517578,138.51107788085938,3852300
ABBV,2022-08-15,143.11000061035156,143.27999877929688,140.4199981689453,142.2899932861328,138.25843811035156,4513200
ABBV,2022-08-12,141.88999938964844,143.08999633789062,140.27000427246094,142.60000610351562,138.55967712402344,5208700
ABBV,2022-08-11,140.22999572753906,142.8699951171875,139.66000366210938,142.0800018310547,138.0543975830078,5972800
ABBV,2022-08-10,140.91000366210938,141.05999755859375,139.0,140.94000244140625,136.9467010498047,4075300
ABBV,2022-08-09,140.67999267578125,142.24000549316406,139.8800048828125,140.25,136.2762451171875,3819700
ABBV,2022-08-08,138.0399932861328,140.8000030517578,137.77000427246094,140.33999633789062,136.3636932373047,4854600
ABBV,2022-08-05,139.0500030517578,139.91000366210938,137.9499969482422,138.0399932861328,134.1288604736328,5371100
ABBV,2022-08-04,142.08999633789062,142.5800018310547,138.69000244140625,138.9199981689453,134.98391723632812,7071700
ABBV,2022-08-03,141.72000122070312,143.02000427246094,140.64999389648438,141.1999969482422,137.19932556152344,5474200
ABBV,2022-08-02,141.17999267578125,142.83999633789062,140.10000610351562,140.38999938964844,136.41229248046875,5197100
ABBV,2022-08-01,141.50999450683594,142.83999633789062,139.14999389648438,140.22000122070312,136.24710083007812,8523900
ABBV,2022-07-29,145.44000244140625,146.3000030517578,139.0500030517578,143.50999450683594,139.44386291503906,17754700
ABBV,2022-07-28,151.44000244140625,152.41000366210938,146.6199951171875,149.75,145.50709533691406,6572300
ABBV,2022-07-27,149.5,151.5,148.92999267578125,151.14999389648438,146.86741638183594,4145800
ABBV,2022-07-26,151.14999389648438,153.55999755859375,150.3300018310547,150.8699951171875,146.5953369140625,4900600
ABBV,2022-07-25,148.5399932861328,150.94000244140625,148.50999450683594,150.22000122070312,145.96376037597656,4347000
ABBV,2022-07-22,148.47000122070312,149.2899932861328,147.5800018310547,148.47000122070312,144.26333618164062,3639700
ABBV,2022-07-21,147.24000549316406,147.83999633789062,146.02000427246094,147.75,143.56375122070312,4066800
ABBV,2022-07-20,149.52999877929688,150.4499969482422,147.33999633789062,147.69000244140625,143.50546264648438,5315700
ABBV,2022-07-19,150.0,150.22999572753906,148.8000030517578,149.74000549316406,145.49737548828125,5647100
ABBV,2022-07-18,153.8000030517578,154.47000122070312,148.88999938964844,149.57000732421875,145.3321990966797,6838400
ABBV,2022-07-15,151.83999633789062,153.8699951171875,151.42999267578125,153.6199951171875,149.2674102783203,4873000
ABBV,2022-07-14,148.88999938964844,151.00999450683594,148.49000549316406,150.44000244140625,146.1775360107422,7576900
ABBV,2022-07-13,152.0,153.8300018310547,151.3000030517578,152.14999389648438,146.4690399169922,5221200
ABBV,2022-07-12,153.0,154.57000732421875,152.05999755859375,152.4600067138672,146.76747131347656,5319500
ABBV,2022-07-11,152.27999877929688,154.5,152.27999877929688,153.22999572753906,147.5087127685547,4491000
ABBV,2022-07-08,152.0,155.25,151.7899932861328,152.85000610351562,147.1428985595703,4078400
ABBV,2022-07-07,150.1999969482422,152.5800018310547,150.00999450683594,152.0,146.32464599609375,6516100
ABBV,2022-07-06,154.61000061035156,154.99000549316406,151.69000244140625,152.52999877929688,146.83485412597656,5113600
ABBV,2022-07-05,151.89999389648438,154.0500030517578,149.66000366210938,153.92999267578125,148.18255615234375,5478800
ABBV,2022-07-01,153.0800018310547,153.86000061035156,151.4600067138672,153.8000030517578,148.0574188232422,4620000
ABBV,2022-06-30,153.1699981689453,154.0399932861328,150.8699951171875,153.16000366210938,147.4413299560547,7289500
ABBV,2022-06-29,153.89999389648438,156.6199951171875,153.35000610351562,154.13999938964844,148.38473510742188,6140900
ABBV,2022-06-28,153.1699981689453,155.1199951171875,151.38999938964844,152.49000549316406,146.7963409423828,5735700
ABBV,2022-06-27,153.0,155.4499969482422,152.75,153.13999938964844,147.42205810546875,5377300
ABBV,2022-06-24,150.88999938964844,152.74000549316406,149.6199951171875,152.33999633789062,146.6519317626953,8527600
ABBV,2022-06-23,148.72000122070312,150.8000030517578,147.5399932861328,149.4499969482422,143.86984252929688,7795000
ABBV,2022-06-22,143.72000122070312,150.10000610351562,143.61000061035156,147.55999755859375,142.0504150390625,7995700
ABBV,2022-06-21,139.9499969482422,143.97000122070312,139.6999969482422,143.47000122070312,138.11314392089844,7160500
ABBV,2022-06-17,137.60000610351562,139.52999877929688,137.19000244140625,138.27999877929688,133.1168975830078,10429900
ABBV,2022-06-16,136.5399932861328,139.2899932861328,135.75999450683594,139.14999389648438,133.9544219970703,6963400
ABBV,2022-06-15,136.57000732421875,139.08999633789062,136.22999572753906,138.08999633789062,132.9340057373047,5981800
ABBV,2022-06-14,139.44000244140625,140.66000366210938,136.32000732421875,137.6199951171875,132.48153686523438,5861800
ABBV,2022-06-13,140.86000061035156,142.07000732421875,138.77999877929688,139.4199981689453,134.21435546875,5997000
ABBV,2022-06-10,144.33999633789062,144.6300048828125,142.14999389648438,143.1999969482422,137.85321044921875,5464700
ABBV,2022-06-09,149.72000122070312,150.52000427246094,145.3000030517578,145.42999267578125,139.99993896484375,5642900
ABBV,2022-06-08,148.89999389648438,149.85000610351562,148.25,149.25,143.6773223876953,4835200
ABBV,2022-06-07,146.9199981689453,149.35000610351562,145.8699951171875,149.13999938964844,143.57142639160156,4991200
ABBV,2022-06-06,147.0,147.82000732421875,145.66000366210938,146.52999877929688,141.0588836669922,3912400
ABBV,2022-06-03,146.75,148.2100067138672,146.75,147.1699981689453,141.6749725341797,4891800
ABBV,2022-06-02,146.64999389648438,147.07000732421875,142.89999389648438,146.75,141.27066040039062,5998900
ABBV,2022-06-01,147.7899932861328,147.88999938964844,144.32000732421875,146.02000427246094,140.5679168701172,5597900
ABBV,2022-05-31,148.63999938964844,148.8800048828125,146.6699981689453,147.3699951171875,141.86749267578125,11227800
ABBV,2022-05-27,149.52000427246094,150.0500030517578,147.75,150.0,144.39930725097656,8405000
ABBV,2022-05-26,151.6300048828125,153.07000732421875,150.38999938964844,150.57000732421875,144.9480438232422,6659300
ABBV,2022-05-25,150.36000061035156,152.99000549316406,149.7899932861328,151.9600067138672,146.28614807128906,5042600
ABBV,2022-05-24,147.02999877929688,151.35000610351562,146.61000061035156,149.11000061035156,143.54254150390625,6367200
ABBV,2022-05-23,151.64999389648438,152.0,147.19000244140625,148.02999877929688,142.50286865234375,6886400
ABBV,2022-05-20,152.3300018310547,153.52000427246094,147.80999755859375,151.00999450683594,145.37159729003906,6746400
ABBV,2022-05-19,151.1999969482422,152.39999389648438,149.27999877929688,151.72000122070312,146.0550994873047,5994800
ABBV,2022-05-18,154.7899932861328,155.6999969482422,151.75,152.42999267578125,146.7385711669922,6498100
ABBV,2022-05-17,155.3800048828125,155.7899932861328,152.85000610351562,154.77999877929688,149.00083923339844,6032200
ABBV,2022-05-16,153.92999267578125,156.88999938964844,153.27000427246094,155.47000122070312,149.66506958007812,6565600
ABBV,2022-05-13,153.4199981689453,154.38999938964844,151.89999389648438,153.5,147.7686309814453,6398500
ABBV,2022-05-12,153.3800048828125,154.35000610351562,150.14999389648438,154.2899932861328,148.5291290283203,6914800
ABBV,2022-05-11,151.02000427246094,154.75999450683594,150.94000244140625,151.9600067138672,146.28614807128906,5630000
ABBV,2022-05-10,151.27000427246094,154.52999877929688,150.50999450683594,152.08999633789062,146.41127014160156,6525200
ABBV,2022-05-09,151.6199951171875,153.5399932861328,148.92999267578125,150.9600067138672,145.32345581054688,6969000
ABBV,2022-05-06,149.67999267578125,153.52000427246094,149.00999450683594,152.8300018310547,147.12364196777344,6145600
ABBV,2022-05-05,152.77000427246094,153.32000732421875,150.0399932861328,152.17999267578125,146.49789428710938,6869300
ABBV,2022-05-04,148.17999267578125,152.3699951171875,147.58999633789062,151.58999633789062,145.92994689941406,5791500
ABBV,2022-05-03,148.0500030517578,150.74000549316406,147.9499969482422,149.60000610351562,144.01426696777344,6163400
ABBV,2022-05-02,146.64999389648438,148.89999389648438,143.44000244140625,147.8699951171875,142.3488311767578,9690800
ABBV,2022-04-29,149.55999755859375,149.86000061035156,139.92999267578125,146.8800048828125,141.39581298828125,25155900
ABBV,2022-04-28,158.36000061035156,158.44000244140625,154.33999633789062,156.30999755859375,150.4737091064453,7465000
ABBV,2022-04-27,156.55999755859375,159.5,154.55999755859375,157.6199951171875,151.7347869873047,6039100
ABBV,2022-04-26,156.44000244140625,159.69000244140625,155.82000732421875,156.17999267578125,150.3485565185547,6787800
ABBV,2022-04-25,154.83999633789062,156.63999938964844,152.83999633789062,156.3000030517578,150.46408081054688,6932600
ABBV,2022-04-22,157.27999877929688,158.32000732421875,154.33999633789062,154.99000549316406,149.2030029296875,7938300
ABBV,2022-04-21,157.0,160.3800048828125,155.35000610351562,158.52000427246094,152.6011962890625,7903300
ABBV,2022-04-20,156.36000061035156,158.10000610351562,155.52000427246094,156.6999969482422,150.84915161132812,6250000
ABBV,2022-04-19,160.39999389648438,160.5,153.7100067138672,156.35000610351562,150.51222229003906,9359900
ABBV,2022-04-18,161.9600067138672,162.7899932861328,158.75,159.36000061035156,153.4098358154297,6500200
ABBV,2022-04-14,157.85000610351562,163.8699951171875,156.82000732421875,162.30999755859375,156.2496795654297,11074800
ABBV,2022-04-13,165.0,165.0,156.4499969482422,158.9499969482422,153.01513671875,18312600
ABBV,2022-04-12,169.30999755859375,170.55999755859375,166.2100067138672,167.30999755859375,159.70565795898438,8279700
ABBV,2022-04-11,174.89999389648438,175.0399932861328,169.32000732421875,169.8300018310547,162.11111450195312,8163200
ABBV,2022-04-08,173.0,175.91000366210938,172.5,174.9600067138672,167.00794982910156,7204200
ABBV,2022-04-07,167.6699981689453,174.58999633789062,167.5399932861328,173.27999877929688,165.404296875,7469000
ABBV,2022-04-06,164.49000549316406,169.27000427246094,163.8000030517578,168.91000366210938,161.23292541503906,8810800
ABBV,2022-04-05,161.88999938964844,165.9600067138672,161.83999633789062,163.42999267578125,156.00196838378906,6683300
ABBV,2022-04-04,162.5,163.83999633789062,161.4600067138672,161.88999938964844,154.53199768066406,6892400
ABBV,2022-04-01,162.14999389648438,163.07000732421875,160.10000610351562,162.67999267578125,155.2860870361328,5703300
ABBV,2022-03-31,162.92999267578125,164.66000366210938,162.10000610351562,162.11000061035156,154.7419891357422,8670100
ABBV,2022-03-30,161.72000122070312,164.35000610351562,161.72000122070312,163.75,156.3074493408203,5151800
ABBV,2022-03-29,162.99000549316406,163.27999877929688,161.2899932861328,162.17999267578125,154.80880737304688,6154100
ABBV,2022-03-28,160.61000061035156,162.02999877929688,159.52999877929688,161.97000122070312,154.6083526611328,4516500
ABBV,2022-03-25,160.5500030517578,161.97999572753906,160.22999572753906,161.3300018310547,153.9974365234375,5129400
ABBV,2022-03-24,159.22000122070312,160.72999572753906,158.85000610351562,160.27999877929688,152.9951629638672,4638100
ABBV,2022-03-23,160.00999450683594,161.17999267578125,158.36000061035156,158.4199981689453,151.21969604492188,6300600
ABBV,2022-03-22,160.0500030517578,160.3000030517578,158.02000427246094,160.00999450683594,152.73741149902344,5756600
ABBV,2022-03-21,159.9499969482422,160.9499969482422,158.99000549316406,160.0500030517578,152.77561950683594,5825000
ABBV,2022-03-18,158.0,159.44000244140625,157.13999938964844,159.1999969482422,151.96424865722656,9912800
ABBV,2022-03-17,157.1699981689453,158.61000061035156,156.2100067138672,158.58999633789062,151.38197326660156,7227900
ABBV,2022-03-16,156.5,156.82000732421875,153.52000427246094,156.0500030517578,148.95741271972656,7178900
ABBV,2022-03-15,152.25999450683594,156.42999267578125,152.16000366210938,155.8800048828125,148.79513549804688,8384300
ABBV,2022-03-14,150.72999572753906,152.97000122070312,149.02000427246094,152.10000610351562,145.1869659423828,8647200
ABBV,2022-03-11,149.33999633789062,150.39999389648438,148.97999572753906,149.05999755859375,142.28512573242188,5171400
ABBV,2022-03-10,148.07000732421875,149.75,147.6999969482422,149.1699981689453,142.39012145996094,4635700
ABBV,2022-03-09,148.25999450683594,150.11000061035156,147.75999450683594,148.83999633789062,142.0751190185547,5368900
ABBV,2022-03-08,149.0,149.88999938964844,146.36000061035156,147.14999389648438,140.4619140625,8817500
ABBV,2022-03-07,149.0,150.75,148.19000244140625,149.4499969482422,142.65737915039062,7137700
ABBV,2022-03-04,148.60000610351562,150.67999267578125,148.10000610351562,150.55999755859375,143.71694946289062,5389500
ABBV,2022-03-03,149.80999755859375,150.7899932861328,148.85000610351562,150.41000366210938,143.57374572753906,5408400
ABBV,2022-03-02,147.6999969482422,151.25,147.22000122070312,149.57000732421875,142.77194213867188,8247200
ABBV,2022-03-01,147.6699981689453,149.5,146.2100067138672,147.69000244140625,140.97738647460938,7489900
ABBV,2022-02-28,146.64999389648438,148.0800018310547,145.75999450683594,147.77000427246094,141.05377197265625,11090600
ABBV,2022-02-25,146.1300048828125,150.36000061035156,146.0500030517578,149.5399932861328,142.74330139160156,8320700
ABBV,2022-02-24,143.61000061035156,145.6999969482422,143.47000122070312,145.27000427246094,138.66737365722656,12070200
ABBV,2022-02-23,146.22000122070312,148.35000610351562,145.36000061035156,146.75999450683594,140.0896453857422,9271000
ABBV,2022-02-22,141.25,146.35000610351562,141.25,145.55999755859375,138.9442138671875,11576800
ABBV,2022-02-18,144.69000244140625,145.72999572753906,143.3699951171875,144.02999877929688,137.4837188720703,7585900
ABBV,2022-02-17,144.8000030517578,145.47000122070312,143.5800018310547,144.97000122070312,138.38101196289062,5486600
ABBV,2022-02-16,144.74000549316406,147.22000122070312,144.16000366210938,145.8699951171875,139.24009704589844,8028900
ABBV,2022-02-15,143.35000610351562,145.4600067138672,143.1999969482422,144.75999450683594,138.18057250976562,9530100
ABBV,2022-02-14,141.77999877929688,143.19000244140625,139.44000244140625,143.0,136.50054931640625,9931900
ABBV,2022-02-11,142.86000061035156,143.61000061035156,141.5399932861328,142.00999450683594,135.5555419921875,6475200
ABBV,2022-02-10,143.14999389648438,144.4199981689453,142.30999755859375,142.7100067138672,136.22373962402344,7333400
ABBV,2022-02-09,143.97999572753906,143.97999572753906,142.83999633789062,143.1999969482422,136.6914825439453,5989100
ABBV,2022-02-08,142.02999877929688,143.60000610351562,141.25,143.50999450683594,136.9873504638672,7559500
ABBV,2022-02-07,141.1699981689453,143.00999450683594,140.3300018310547,142.52999877929688,136.05191040039062,9597800
ABBV,2022-02-04,140.14999389648438,142.8000030517578,139.22999572753906,140.64999389648438,134.25735473632812,6921500
ABBV,2022-02-03,139.5,141.7100067138672,139.0399932861328,140.72999572753906,134.33370971679688,10272700
ABBV,2022-02-02,135.41000366210938,139.41000366210938,133.0500030517578,138.6199951171875,132.31961059570312,11363100
ABBV,2022-02-01,137.3699951171875,137.83999633789062,136.0399932861328,137.0,130.77325439453125,7413900
ABBV,2022-01-31,136.82000732421875,137.1699981689453,135.6199951171875,136.88999938964844,130.6682586669922,10300000
ABBV,2022-01-28,135.99000549316406,137.97999572753906,134.60000610351562,137.9199981689453,131.65145874023438,8014400
ABBV,2022-01-27,135.5,138.3000030517578,135.36000061035156,135.97000122070312,129.7900848388672,8869100
ABBV,2022-01-26,133.2899932861328,135.47999572753906,132.8300018310547,134.22999572753906,128.12916564941406,8040300
ABBV,2022-01-25,131.49000549316406,134.32000732421875,130.7899932861328,133.08999633789062,127.04095458984375,10296500
ABBV,2022-01-24,132.82000732421875,133.25,128.25999450683594,132.16000366210938,126.15323638916016,13733800
ABBV,2022-01-21,133.05999755859375,134.25,131.6699981689453,131.97999572753906,125.98141479492188,7583000
ABBV,2022-01-20,134.5,134.8000030517578,132.75,133.02999877929688,126.98369598388672,6612800
ABBV,2022-01-19,136.41000366210938,137.5,134.83999633789062,135.2100067138672,129.06460571289062,6196700
ABBV,2022-01-18,135.50999450683594,137.97999572753906,135.27999877929688,136.77999877929688,130.56324768066406,12341900
ABBV,2022-01-14,133.35000610351562,136.0500030517578,132.2899932861328,135.8699951171875,129.69461059570312,10484500
ABBV,2022-01-13,135.0,135.1199951171875,132.89999389648438,133.52000427246094,127.45142364501953,8386400
ABBV,2022-01-12,136.52000427246094,137.38999938964844,136.02999877929688,137.2899932861328,129.7041473388672,6589300
ABBV,2022-01-11,135.85000610351562,137.08999633789062,134.8000030517578,136.97000122070312,129.40182495117188,7159400
ABBV,2022-01-10,135.0800018310547,136.89999389648438,134.57000732421875,136.38999938964844,128.8538818359375,9794400
ABBV,2022-01-07,135.25,135.83999633789062,134.1300048828125,134.8800048828125,127.42733001708984,8630300
ABBV,2022-01-06,136.39999389648438,136.66000366210938,135.16000366210938,135.22999572753906,127.75797271728516,4667000
ABBV,2022-01-05,135.0,138.14999389648438,135.0,135.8699951171875,128.36260986328125,7724900
ABBV,2022-01-04,135.3300018310547,136.22000122070312,134.3800048828125,135.16000366210938,127.6918716430664,6298300
ABBV,2022-01-03,135.41000366210938,135.6999969482422,133.50999450683594,135.4199981689453,127.93746185302734,6839800
ABBV,2021-12-31,136.0399932861328,136.2100067138672,135.3000030517578,135.39999389648438,127.91857147216797,3963400
ABBV,2021-12-30,135.75,136.8300018310547,135.6300048828125,135.92999267578125,128.41929626464844,6354300
ABBV,2021-12-29,134.61000061035156,135.8699951171875,134.0800018310547,135.36000061035156,127.88079833984375,5594300
